Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;12;337328;740.65
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;13;337328;740.83
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;1;535152;464.39
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;2;535152;462.3
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;3;535152;463.72
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;4;535152;464.48
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;5;535152;464.79
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;6;535152;463.37
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;7;535152;463.39
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;8;535152;463.1
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;9;535152;462.54
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;10;535152;461.87
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;11;535152;465.32
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;12;535152;464.31
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;13;535152;464.53
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;14;535152;464.79
Arrays_In;Win32NT;Managed;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;15;535152;462.91
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;1;334992;740.56
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;2;334992;740.03
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;3;334992;741.19
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;4;334992;743.99
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;5;334992;743.86
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;6;334992;741.59
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;7;334992;741.3
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;8;334992;740.9
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;9;334992;740.24
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;10;334992;740.05
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;11;334992;741.62
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;12;334992;742.45
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;13;334992;738.53
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;14;334992;741.65
Arrays_In;Win32NT;Managed;SumIntArray;.NET Framework 4.8;input=Int32[1000];Workload;Result;15;334992;744.19
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;1;28552000;6.7
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;2;28552000;6.71
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;3;28552000;6.71
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;4;28552000;6.7
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;5;28552000;6.71
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;6;28552000;6.72
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;7;28552000;6.71
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;8;28552000;6.71
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;9;28552000;6.71
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;10;28552000;6.71
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;11;28552000;6.71
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;12;28552000;6.73
